region,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25
"Mobile, Alabama",1.09375,0.9137834999999999,0.8812271999999999,0.8897649999999999,0.9676583000000001,1.0058494,0.9963876,0.9511504000000001,0.9932796,1.0747948,1.0073081,0.9118822,1.0817784,1.0939424,1.1312434999999998,1.2972813,1.2018141000000002,1.4839798,1.5795964,1.3475077,1.1830385,1.0983199,0.8172301,0.9190001,0.6987717,0.4823802,0.3184875,0.3178129,0.2843697,0.37908259999999994,0.2508343,0.2968972,0.39048259999999996,0.41434940000000003,0.46690740000000003,0.6357799,0.6771409,0.6623779000000001,0.9489257999999999,0.7781888000000001,0.8897758,0.9678411,0.9149363000000001,0.789758,0.7099884,0.5113635,0.4831901,0.38880690000000007,0.2717118,0.2803191,0.42031660000000004,0.5200617999999999,0.6632545,0.669482,0.6725398,0.6731718000000001,0.6116792,0.5871335,0.5968111,0.4526349,0.5155346,0.6002006999999999,0.6620151999999999,0.9247151,0.8567607,0.7629212,0.9232096,0.804778,0.9435183000000001,0.9986084999999999,0.7164444000000001,0.6688408,0.7131651999999999,0.6782201,0.7770351,0.4922873,0.4576894,0.5382786,0.6277166999999999,0.5785712,0.3753488
"Montgomery, Alabama",0.0,0.7696111999999999,0.8716450000000001,0.6998383,0.7704746,0.7425917,0.7374594,0.6863720999999999,0.9051091999999998,0.7598939,0.9148075000000001,0.734287,0.7262485,0.6694509,0.8445984000000001,1.0262726,1.1154856000000002,1.0773131,1.030303,1.1945392,1.09375,1.0506208000000001,0.43260470000000006,0.7000903,0.7659933000000001,0.7434641,0.5814906,0.6870229,0.5364996,0.5219298,0.5820771,0.49910870000000007,0.5588821999999999,1.0873983999999999,1.001032,1.3065844,1.3267544,0.9608540999999999,0.9060403,1.0818713,0.5494505000000001,0.5249344,0.5378973000000001,0.73903,0.7942362,0.7709548,0.7587507,0.7355814,0.9984646999999999,1.0048861999999998,0.8101364000000001,0.6956521999999999,0.6791170999999999,0.5071174,0.5809002,0.405486,0.3351615,0.33577529999999994,0.3376304,0.6218905,0.8640201999999999,0.8319805,0.7839173,0.6173659,0.6868132,0.7497334,0.4614992,0.1797991,0.5514817,0.5327244999999999,0.8714158000000001,0.8655315,0.8400268,0.9310801999999999,0.9880450000000001,1.0759969999999999,1.0677698999999998,0.8173844,1.0157546,1.0285474000000001,1.1782348
"Morgan, Alabama",0.0,0.1274619,0.2377167,0.258653,0.3224079,0.3160281,0.31489520000000004,0.3379116,0.6401962,0.7221671,0.8678955,0.8074534000000001,0.9126984,1.3533834999999999,1.4555256,0.8450704,0.8275861999999999,1.2612613000000001,1.2306202,1.0141093,1.0034904,0.9982639000000001,0.8672700000000001,0.8369723,0.5040323,0.40322579999999997,0.41493779999999997,0.6122449000000001,0.7722008,1.2345678999999998,1.2195122,1.6039052,1.8167456999999998,1.8081761000000003,1.1784511999999998,0.9401709,0.42735039999999996,0.44091709999999995,0.0,0.0,0.0,0.0,0.0896861,0.3301887,0.39256199999999997,0.4879594,0.7484276999999999,0.7428215,0.7428215,0.6301531,0.43502820000000003,0.37037040000000004,0.2536232,0.0,0.0,0.21897809999999998,0.6727273,0.6826568000000001,0.6851851999999999,0.8834586,0.8483755,1.1214374,0.8479532,0.41666670000000006,0.5597327,0.7150983,0.5463144,0.5425979999999999,0.3084955,0.31477,0.4006047,0.267094,0.48859929999999996,0.7198228,0.7793765,1.1860175,1.2717537,1.2996941999999998,1.2592593,0.9715994000000001,0.6818181999999999
"Russell, Alabama",0.0,0.0,1.2899219,1.0545501,0.9230978999999999,0.8988224,0.8934006,0.9173802,0.8758077,0.5811988,0.6,0.0,0.0,0.9329446,0.7631258000000001,0.0,0.0,0.0,0.0,0.0,0.5733944999999999,0.6696429,0.6276151,0.6024096,0.5660377,0.0965251,0.09259260000000001,0.0954198,0.0,0.0,0.1302083,0.1360544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1219512,0.11792449999999999,0.10869569999999999,0.1028807,0.1898734,0.17578120000000003,0.16791040000000002,0.077821,0.0806452,0.0858369,0.0840336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0661376,0.0666667,0.47043009999999996,0.5162242,0.5139501,0.4901960999999999,0.48611109999999996,0.5060729,0.5165289000000001,0.1020408,0.09881419999999999,0.2988048,0.307377,0.4248366,0.5442176999999999,0.5464481,0.7536232,0.7843137,1.0841424,0.0,0.0,0.0,0.0
"St. Clair, Alabama",0.0,0.5605359000000001,0.5743413,0.8542955,0.7429813,0.7199146,0.7140034000000001,0.6901364999999999,0.8725589,0.9424604999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Shelby, Alabama",0.0,0.4701229,0.4830380999999999,0.5092907999999999,0.446825,0.5385920999999999,0.5341553000000001,0.5181064999999999,0.6976376,0.7740005999999999,0.8092189000000001,1.2578616000000002,0.8250825,0.8810573,0.8196720999999999,0.0,0.30487800000000004,0.30674850000000004,0.18621970000000002,0.6872852,0.4878049,0.4366812,0.39370079999999996,0.5050505,0.46457609999999994,0.4429679,0.7600434,0.7650273,0.7625272,1.2570146,1.1295681,1.1724138000000002,1.3492063,0.5714286,0.5691056999999999,0.5982906,0.0,0.0,0.0,0.0,0.0,0.0,0.17985610000000002,0.1845018,0.16129029999999997,0.30674850000000004,0.2881844,0.3521127,0.34818940000000004,0.2199413,0.20107239999999998,0.2112676,0.3764754,0.3754058,0.3009631,0.42471040000000004,0.42016809999999993,0.4340963,0.44017609999999996,0.2898551,0.30674850000000004,0.33112579999999997,0.16556289999999999,0.1628664,0.16129029999999997,0.6116208000000001,0.5392157,0.503663,0.7596068,0.7892293,0.8072175,0.7981221,0.5298651,0.4398827,0.483871,0.1597444,0.16233770000000003,0.16233770000000003,0.1712329,0.0,0.0
"Talladega, Alabama",0.0,0.5093778,0.9192792,1.0639994,1.0543106000000002,1.0322328,1.0268571,1.0803048000000002,1.1578292,0.8730159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tallapoosa, Alabama",0.0,0.0,1.1445783,1.8154762,1.8121692999999999,1.7908496999999999,1.7769131,1.8639456,2.3560209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tuscaloosa, Alabama",0.0,0.8476831,0.6684066,0.8157207,0.7344801999999999,0.7220161,0.7136321,0.7560986999999999,0.8742124,1.1868025,0.9867216000000001,1.0822783999999999,1.0194524999999999,0.9510960999999999,0.7071491999999999,0.3759398,0.390625,0.42016809999999993,0.6693439999999999,0.7046569,0.6304825,0.6696429,0.7671958000000001,0.470297,0.5581395,0.508732,0.4722222,0.4825629,0.41666670000000006,0.26455029999999996,0.3571429,0.21802329999999998,0.08474580000000001,0.39497540000000003,0.3990058,0.4017387,0.7195619000000001,0.8131130999999999,0.7918552,0.7347554000000001,0.5744125,0.7338308000000001,0.6941176,0.45138890000000004,0.39502,0.4889604,0.45369609999999994,0.5486241999999999,0.3871455,0.5993401999999999,0.6016285,0.7128879,0.648543,0.6378331,0.45268559999999997,0.474366,0.3211304,0.5079365,0.3267974,0.39057240000000004,0.3897849,0.49965779999999993,0.8618377,0.9523809999999999,0.8515921999999999,0.8586155999999999,1.1339536,1.2261162,1.3259696,1.1459861,1.1265103,1.1684835,1.3046845,0.9358601000000001,0.8881988000000001,0.6968906,0.5324778,0.4055535,0.2185792,0.0561798,0.2764977
"Walker, Alabama",0.0,1.9466577,1.2288143999999999,1.1243802999999999,1.2862171999999998,1.2543185,1.2508716,0.8293304,0.71991,0.9751924999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Winston, Alabama",0.0,0.0,0.0,0.0,0.0,0.0,0.6818181999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anchorage, Alaska",0.3683377,0.7030090999999999,0.6226491999999999,0.5177069999999999,0.5544875,0.5426806,0.5384342,0.6329306,0.6727401,0.6972875,0.8659863000000001,0.7711338000000001,0.735158,0.6851284000000001,0.45459309999999997,0.265252,0.3603604,0.3652968,0.322841,0.5150846,0.46948359999999995,0.6337136,0.3934795,0.42803640000000004,0.4650061,0.46432429999999997,0.33059540000000004,0.33795290000000006,0.19128779999999998,0.23090660000000002,0.2680661,0.3743341,0.4236649,0.6340206,0.632716,0.6137725,0.5843496,0.5252101,0.4394861,0.37615740000000003,0.1928375,0.1814412,0.323388,0.33381550000000004,0.2283151,0.1539541,0.2523184,0.383911,0.4964098,0.49215249999999994,0.5252806,0.6779917,0.8371497999999999,0.8416674000000001,0.6885589,0.624951,0.6786932,0.6279326,0.5850189,0.4285834,0.48861309999999997,0.5120353,0.5889111,0.4970133,0.6613948000000001,0.5850224,0.6538468000000001,0.6327761,0.6428071999999999,0.512116,0.4310429,0.40873259999999995,0.41784079999999996,0.426755,0.2588819,0.2340154,0.2911878,0.2931388,0.1368613,0.14124289999999998,0.0482625
"Fairbanks North Star Borough, Alaska",0.0,1.0070694,1.0194551,0.8963947,0.8046763000000001,0.7861144,0.7841047,0.45529390000000003,0.7092199,0.4807692,0.42735039999999996,0.49382719999999997,0.4597701,0.3875969,1.048218,0.6756757,1.1494253,1.1820331,1.1261261,1.0964912,1.0288065999999998,1.3333333,1.2216405000000001,0.8333333,0.805153,1.2578616000000002,1.2232416000000002,1.6914191000000003,0.9067358,0.9067358,0.8706468,0.8495146,0.4120879,0.4261364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19920320000000002,0.20242910000000003,0.20080320000000002,0.2,0.5976096,0.5725191,0.6097561,0.8163265000000001,1.0593219999999999,1.0822511000000001,1.1261261,0.7440475999999999,0.7541478,0.7374630999999999,0.488145,0.286123,0.30030029999999996,0.308642,0.2392344,0.2403846,0.24271839999999997,0.0,0.5128205,0.4926108,0.4672897,0.4608295,0.456621,0.4651163,0.48543690000000006,0.3072197,0.29895370000000004,0.297619,0.3220612,0.33670029999999995,0.3565062,0.36429870000000003
"Juneau City and Borough, Alaska",0.0,0.0,0.0,0.0,0.0,0.2797203,0.27397259999999996,0.3053435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3809524,0.39215690000000003,0.0,0.4,0.3960396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kenai Peninsula Borough, Alaska",0.0,1.8867924999999999,1.5243902,1.3349514999999998,1.1904762,1.1410788,1.1270492,1.2331839,1.0479041999999998,1.0245902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14124289999999998,0.9408601999999999,0.8641975000000001,0.7726269,0.7478632,0.7430998000000001,0.7675439000000001,0.6896551999999999,0.0,0.0,0.0,0.0,0.41666670000000006,0.483871,0.5172414000000001,0.5882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29197080000000003,0.3076923,0.3053435,0.3053435,0.2797203,0.29629629999999996,0.32258059999999994,0.0,0.0,0.0,0.0,0.0,0.0
"Matanuska-Susitna Borough, Alaska",0.0,0.5976924,1.4024184,1.1788991000000002,1.0787703000000002,1.0641919,1.0584702,1.1122925,1.1153358999999998,0.2659574,0.7101086,0.8003766,0.7378471999999999,0.6746032,0.7616487,1.0737628000000001,0.9107468000000001,0.2710027,0.383693,0.32719840000000006,0.3030303,0.2807018,0.0995025,0.2843602,0.2575107,0.173913,0.18348620000000002,0.1869159,0.20304570000000002,0.20618560000000002,0.0,0.07668710000000001,0.0905797,0.0954198,0.0892857,0.0844595,0.08741260000000001,0.7978723000000001,0.6666667,1.0989011,1.3677812,1.4206788000000001,1.7694508999999998,1.7409113999999999,1.10251,1.070859,0.5758583,0.2949853,0.29239770000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2192982,0.4484305,0.6289308000000001,0.6259781,0.617284,0.6349206000000001,0.6259781,0.4187605,0.4187605,0.2564103,0.3743316,0.3804348,0.3589744,0.38461540000000005,0.46594979999999997,0.7509158,0.7192982,0.6076389,0.6517691,0.6944444000000001,1.0040161,1.7751479,1.1904762,1.2738854,1.3071895
"Apache, Arizona",0.0,0.0,0.0,1.8702866000000002,2.0052083,1.9667944,1.9667944,1.9251701,2.4312715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cochise, Arizona",0.0,2.4416672000000004,2.2010528999999996,2.3219644,2.0362986000000003,1.9599418000000002,1.9407903000000002,2.1096654999999997,1.9029644000000001,1.7098552,1.2987013,1.7006803,1.6583748,1.4880951999999998,0.9137427,0.5110063,1.0016026,0.8005821999999999,0.617284,0.5535055,0.6862745,0.9193548,1.1952931,0.8497870999999999,0.7534502,0.7437408000000001,1.0306934,0.9414654,0.7959184,0.4518072,0.6542055999999999,1.0264901,1.1524164,0.7954545,0.7553956999999999,0.7342656999999999,0.7749077,0.5859375,0.19230770000000003,0.166113,0.261233,0.2628812,0.3812636,0.36803359999999996,0.3451677,0.33050050000000003,0.3431373,0.2408478,0.23342670000000001,0.2406417,0.2813299,0.27777779999999996,0.5329949,0.7542579,1.0353535,1.2878788,1.0918113999999999,1.0687023,1.3471503,1.1111111,0.8533333000000001,0.6094183000000001,0.39509540000000004,0.36127170000000003,0.6578946999999999,0.3415301,0.3289474,0.6459948,0.6024096,0.5501222,0.5294118,0.2941176,0.5597015000000001,0.5921053000000001,0.9310987,0.9469697,1.2252854,2.0777876,2.1105603,2.1864301,2.1443833999999997
"Coconino, Arizona",0.0,1.0226620000000002,0.6932844,0.8974134,0.780257,0.7646593,0.7585934,0.7210882,0.5917385000000001,0.7419219,0.174216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1680672,0.15151520000000002,0.1526718,0.13986010000000001,0.0,0.0,0.0,0.0,0.0,0.170068,0.177305,0.177305,0.1824818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0245902,0.5357143,0.7523148000000001,0.5482456,0.49900200000000006,0.4480287,0.4432624,0.7747748000000001,0.7789855,0.5978260999999999,0.625,0.6470588,0.6666667,0.6077348000000001,0.27932959999999996,0.18832390000000002,0.7054674,1.1844332,1.1725292999999999,1.2681159,1.3806706,1.3972056000000002,1.3157895,0.7246376999999999,0.0,0.0,0.0,0.8064515999999999,0.7352941,0.6711409,0.6622517,0.625,0.0,0.0,0.0,0.0,0.625,1.0548523,1.1415525,1.0615711,1.2362031,1.2444444
"Gila, Arizona",0.0,0.0,0.37037040000000004,0.2890173,1.2953368,1.2626263,1.2315271,1.2755101999999998,1.3245033000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Graham, Arizona",0.0,0.0,0.0,0.0,0.4285714,0.4089422,0.4058442,0.22148389999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Maricopa, Arizona",1.0746494,0.9120331,0.9823681000000001,0.9460101000000001,0.9289003,0.9399359,0.9495537000000001,0.9169284,0.9447396999999998,0.8275639000000001,0.7766744999999999,0.7850229999999999,0.7264687,0.6487440999999999,0.5882833000000001,0.4702562,0.513009,0.6213447,0.5699553,0.543778,0.5811472,0.5308560999999999,0.5545751999999999,0.5824216,0.5840901999999999,0.5813553000000001,0.5512551,0.5056076,0.5246357,0.49243000000000003,0.4285318,0.34687729999999994,0.3175268,0.3331031,0.38688490000000003,0.3824878,0.3898074,0.34878590000000004,0.3213037,0.3631803,0.3592639,0.37452409999999997,0.3799522,0.4111938,0.42181759999999996,0.4013177,0.3733608,0.4254883,0.38002990000000003,0.43552399999999997,0.4452695,0.44451620000000003,0.45451140000000007,0.4497463,0.39717820000000004,0.43548409999999993,0.3666209,0.3410435,0.36851940000000005,0.3857545,0.44227910000000004,0.4480226,0.4763708,0.5044044,0.5126857,0.5443645,0.6106263000000001,0.5958945,0.5566619,0.5961331999999999,0.6641459,0.6796368,0.6831357,0.6476175000000001,0.7056078,0.8011249,0.7386978,0.8060039999999999,0.7807418,0.8606550999999999,0.9963663
"Mohave, Arizona",1.3071895,0.9679386999999999,0.6383137,0.45681359999999993,0.508095,0.5905729999999999,0.5869269,0.5832345999999999,0.5404584,0.6998594,1.320958,1.5040963,1.0658915,0.9649123,0.6687243,0.37154990000000004,0.3739316,0.1644737,0.5424063,0.5922166,1.5599343,1.4090177,1.5550239,1.5625,1.5131579,1.1997126,1.1309524,0.23494859999999998,0.2308802,0.5020920999999999,0.859375,1.2605042,1.4150943,1.5544041000000002,1.6574586,1.6853933,1.3313609,0.8333333,0.3355705,0.6410256,0.5862647,0.566343,0.5555555999999999,0.44283409999999995,0.4147813,0.4901960999999999,0.2232143,0.2173913,0.3401361,0.3306878,0.3205128,0.6970849,0.5208332999999999,0.6918239,0.7133593,0.6048387,0.6465517,0.6578946999999999,0.2242152,0.2202643,0.0,0.0,0.0,0.462963,0.4672897,0.47846890000000003,0.4950495,0.7177033,0.7109005,0.6726456999999999,0.45248869999999997,0.7507508,1.2012011999999999,1.2198582,1.0471976,1.4637681,1.6448326000000002,1.4984708999999998,1.4027148999999999,0.9545455,0.8878504999999999
"Navajo, Arizona",0.0,1.8361581999999999,2.1558872000000004,2.7372263,2.715655,2.6234568,2.6073619999999997,2.2564102999999998,2.4173028,2.7629234,1.6666667000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9009009,0.8130081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8403360999999999,1.0084034,1.0909091,0.0,0.0,0.0,1.6037736,0.6363635999999999,0.43103450000000004,0.40322579999999997,0.4065041,0.0,0.0,0.0,0.0,0.4385965,0.9722221999999999,0.9562841999999999,0.9722221999999999,0.9333333,1.4021164,1.369509,0.9452735999999999,0.47619049999999996,0.49586779999999997
"Pima, Arizona",1.2135946000000002,0.9780667,0.9884828999999999,0.8930099,0.8532544,0.865382,0.8570953000000001,0.7500564000000001,0.7508234,0.6316762,0.7092170999999999,0.7957526999999999,0.7133374,0.7973779999999999,0.9408766,0.7586934000000001,0.6826857,0.528985,0.4901075,0.5740847,0.5800181,0.49765529999999997,0.4771316,0.5046382,0.48029099999999997,0.4377165,0.3513996,0.2704147,0.27594240000000003,0.3341564,0.37667979999999995,0.49292349999999996,0.5417983000000001,0.51965,0.4568387,0.4493326,0.49505309999999997,0.4025893,0.24715900000000002,0.2272466,0.2369317,0.2153399,0.22243020000000002,0.17552620000000002,0.2898531,0.31003709999999995,0.32348309999999997,0.36804190000000003,0.4184553,0.4194545,0.43174670000000004,0.46680059999999995,0.5468677,0.528776,0.48207700000000003,0.5513876,0.6071189,0.602346,0.5054753,0.4590559,0.49338290000000007,0.5196460999999999,0.49785690000000005,0.4427991,0.4846715999999999,0.5432336999999999,0.5405255,0.5374618,0.5824848000000001,0.5683754,0.5995028,0.6478406,0.5450761,0.5737323000000001,0.6286440999999999,0.6862074,0.7191392,0.7506129,0.8203818000000002,0.9330347999999999,0.8943923
"Pinal, Arizona",0.3576469,0.5717336,0.9049804,0.8612905000000001,0.8620324,0.8311325999999999,0.8213190999999999,0.870603,0.8673908000000001,0.5683530999999999,0.5438163,0.3775986,0.47403540000000005,0.8077864,0.7268844,1.0883764,1.1239518,0.9532084000000001,0.9702363000000002,0.903329,0.5493236,0.6017878000000001,0.3863159,0.36556740000000004,0.4427318,0.5419221,0.6150605,0.6672414000000001,0.736572,0.6665693,0.6211300999999999,0.5469755000000001,0.4167222,0.2723349,0.29906479999999996,0.1098531,0.2169145,0.2653792,0.26177510000000004,0.3797109,0.3591928,0.26479159999999996,0.2605318,0.2198875,0.2943504,0.2963907,0.25032139999999997,0.30301490000000003,0.362354,0.3830539,0.33605450000000003,0.5299391,0.681655,0.6899181999999999,0.6494821,0.8270703000000001,0.864074,0.9094608000000001,0.6229425000000001,0.6461011,0.5582166000000001,0.8001724,0.5827853000000001,0.5259508,0.617279,0.6327804,0.4486448,0.5122941,0.2798259,0.2482132,0.30346259999999997,0.30539499999999997,0.4128867,0.39367240000000003,0.4873976,0.6211578000000001,0.7108904,0.6841446,0.6901292,0.5836015999999999,0.7294823
"Santa Cruz, Arizona",0.0,0.0,0.0,2.0325203000000003,1.8248175,1.8115941999999998,1.7985612000000002,1.8248175,0.44247790000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Yavapai, Arizona",0.0,0.7032997,0.6422585999999999,0.4757981,0.6568075,0.6275497,0.6236731,0.7584499,0.8390003,0.9253040000000001,1.3866087,1.1183261,1.2360447,1.1280932,0.8652095,0.29069770000000006,0.27472529999999995,0.2659574,0.877193,0.8221226,1.0267229,0.9733333000000001,1.1604938,1.1868687,1.4921781,1.0144928,1.0,0.9145608000000001,0.9781209999999999,0.5398111,0.5398111,0.1430615,0.15290520000000002,0.6600659999999999,0.5154639,0.6666667,0.7054674,0.6872852,0.8037225,0.6944444000000001,0.23427039999999996,0.22012579999999998,0.0909091,0.0877193,0.28379770000000004,0.3401361,0.48875859999999993,0.5035247,0.5175983000000001,0.5144032999999999,0.5081300999999999,0.33112579999999997,0.1760563,0.0,0.0,0.0,0.3267974,0.3837719,0.49342109999999995,0.5033557,0.7434944,0.7751938,0.729927,0.37037040000000004,0.31446540000000006,0.18939389999999998,0.1792115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6578946999999999,0.6849314999999999,0.7326007,0.7246376999999999,0.9619687,0.9398907
